season,week,division,optimal_score,lineup_efficiency,team_score,opponent_score,optimal_opponent_score,result,opponent_id,allplay_wins,allplay_games,allplay_pct,roster_id,optimal_player_id,optimal_player_score,gameweek,matchup_id,manager,points,points_opponent,win,all_play,pp_points,pp_points_opponent,pp_win,selected_pts,selected_win,selected_all_play,selected_pp,selected_pp_opponent,selected_pp_win,nxt_wk_win
1,5,1,94.78,0.764,72.38,130.85,177.4,L,12,4.0,11,0.364,4,"['10229', '11599', '1479', '4018', '7523', '7611', '8126']","[np.float64(18.9), np.float64(9.3), np.float64(14.4), np.float64(7.1), np.float64(20.28), np.float64(6.8), np.float64(18.0)]",5,1,benturvill61,139.2,160.8,0.0,8.0,154.6,195.4,0.0,139.2,0.0,8.0,154.6,195.4,0.0,0.0
1,5,1,75.08,0.72,54.05,36.36,51.3,W,6,2.0,11,0.182,5,"['11604', '2374', '4040', '4147', '421', '6039', '9501']","[np.float64(12.8), np.float64(10.5), np.float64(4.2), np.float64(7.0), np.float64(25.68), np.float64(1.5), np.float64(13.4)]",5,5,mikepearson,108.3,106.22,1.0,4.0,112.80000000000001,126.92,0.0,108.3,1.0,4.0,112.80000000000001,126.92,0.0,0.0
1,5,1,51.3,0.709,36.36,54.05,75.08,L,5,0.0,11,0.0,6,"['11575', '3200', '3214', '4234', '8207', '9754']","[np.float64(11.3), np.float64(5.3), np.float64(7.2), np.float64(5.0), np.float64(8.6), np.float64(13.9)]",5,5,wuds100,106.22,108.3,0.0,3.0,126.92,112.80000000000001,1.0,106.22,0.0,3.0,126.92,112.80000000000001,1.0,0.0
1,5,1,106.58,0.804,85.69,87.23,110.32,L,9,6.0,11,0.545,7,"['11566', '11577', '2216', '5859', '7564', '8225', '8230']","[np.float64(25.48), np.float64(8.7), np.float64(21.3), np.float64(14.6), np.float64(23.7), np.float64(3.2), np.float64(9.6)]",5,6,Pindeco,160.56,99.92,1.0,10.0,161.26,118.61999999999999,1.0,160.56,1.0,10.0,161.26,118.61999999999999,1.0,0.0
1,5,1,123.8,0.841,104.18,87.3,116.22,W,1,10.0,11,0.909,8,"['2449', '4034', '4037', '5849', '7525', '8111', '9508']","[np.float64(16.1), np.float64(10.3), np.float64(20.2), np.float64(34.5), np.float64(27.6), np.float64(7.8), np.float64(7.3)]",5,3,0llie,120.5,123.5,0.0,5.0,139.9,136.7,1.0,120.5,0.0,5.0,139.9,136.7,1.0,0.0
1,5,1,110.32,0.791,87.23,85.69,106.58,W,7,7.0,11,0.636,9,"['11564', '3321', '4033', '5872', '6794', '6938', '9226']","[np.float64(18.32), np.float64(16.0), np.float64(7.0), np.float64(16.5), np.float64(30.0), np.float64(12.7), np.float64(9.8)]",5,6,DanCoulton,99.92,160.56,0.0,1.0,118.61999999999999,161.26,0.0,99.92,0.0,1.0,118.61999999999999,161.26,0.0,0.0
1,5,1,129.04,0.733,94.62,49.41,59.919999999999995,W,11,9.0,11,0.818,10,"['1339', '3163', '4035', '4950', '5937', '7021', '9997']","[np.float64(14.0), np.float64(18.64), np.float64(27.3), np.float64(12.8), np.float64(24.6), np.float64(15.2), np.float64(16.5)]",5,2,Dominichudson1986,92.1,125.35999999999999,0.0,0.0,144.1,137.35999999999999,1.0,92.1,0.0,0.0,144.1,137.35999999999999,1.0,0.0
1,5,1,59.92,0.825,49.41,94.62,129.04000000000002,L,10,1.0,11,0.091,11,"['11628', '3294', '5133', '5947', '7608', '8139', '9756']","[np.float64(18.2), np.float64(20.82), np.float64(0.6), np.float64(8.5), np.float64(4.0), np.float64(0.5), np.float64(7.3)]",5,2,Bolmer,125.35999999999999,92.1,1.0,7.0,137.35999999999999,144.1,0.0,125.35999999999999,1.0,7.0,137.35999999999999,144.1,0.0,0.0
1,5,1,177.4,0.738,130.85,72.38,94.78,W,4,11.0,11,1.0,12,"['11576', '11631', '4881', '5248', '7571', '8110', '8146']","[np.float64(31.5), np.float64(22.7), np.float64(39.8), np.float64(25.3), np.float64(15.6), np.float64(21.5), np.float64(21.0)]",5,1,CantBuyABucket,160.8,139.2,1.0,11.0,195.4,154.6,1.0,160.8,1.0,11.0,195.4,154.6,1.0,0.0
1,6,1,147.48,0.802,118.32,73.11,125.42,W,12,11.0,11,1.0,1,"['11650', '11834', '7547', '8132', '8151', '8183', '9480']","[np.float64(16.8), np.float64(18.3), np.float64(51.4), np.float64(8.2), np.float64(8.9), np.float64(35.28), np.float64(8.6)]",6,6,MajorNC,135.92000000000002,106.53999999999999,1.0,10.0,170.92000000000002,147.84,1.0,135.92000000000002,1.0,10.0,170.92000000000002,147.84,1.0,0.0
